id_estudiante,nombre,carrera,edad,genero,semestre,id_nota,materia,nota,asistencia
3135,José Torres,Psicología,22,Femenino,10,4021,Investigación,6.5,61
3136,Luis Gómez,Educación,31,Femenino,1,1544,Investigación,6.91,94
3139,Carlos Gómez,Contabilidad,28,Masculino,4,1578,Matemáticas,8.3,100
3140,Ana Díaz,Contabilidad,33,Masculino,9,2582,Investigación,7.75,94
3141,María Morales,Psicología,23,Masculino,5,974,Python,5.19,72
3146,José López,Sistemas,34,Masculino,3,2952,Inglés,5.09,84
3146,José López,Sistemas,34,Masculino,3,3230,Inglés,5.06,85
3147,Andrés Gómez,Educación,22,Masculino,2,485,Auditoría,7.09,70
3147,Andrés Gómez,Educación,22,Masculino,2,2528,Programación,8.9,85
3147,Andrés Gómez,Educación,22,Masculino,2,4386,Auditoría,6.24,81
3149,Sofía Gómez,Sistemas,30,Masculino,2,2328,Investigación,8.53,65
3150,Andrés López,Derecho,26,Femenino,3,4490,Programación,5.75,99
3151,María Vega,Derecho,29,Masculino,9,2584,Estadística,7.9,86
3152,Carlos Ramírez,Derecho,34,Masculino,8,262,Inglés,5.53,84
3152,Carlos Ramírez,Derecho,34,Masculino,8,2953,Inglés,5.22,73
3153,Carlos Torres,Contabilidad,33,Femenino,6,1296,Inglés,6.24,62
3153,Carlos Torres,Contabilidad,33,Femenino,6,1686,Administración,7.65,78
3153,Carlos Torres,Contabilidad,33,Femenino,6,1794,Contabilidad,7.28,79
3153,Carlos Torres,Contabilidad,33,Femenino,6,2321,Auditoría,5.81,87
3154,José Díaz,Psicología,26,Femenino,3,3605,Matemáticas,6.76,94
3155,Pedro Torres,Psicología,19,Femenino,3,2088,Estadística,6.35,80
3160,Camila Torres,Administración,22,Masculino,7,3184,Base de Datos,7.69,73
3162,Luis Castillo,Administración,35,Masculino,4,878,Inglés,8.66,70
3162,Luis Castillo,Administración,35,Masculino,4,2231,Contabilidad,6.03,78
3162,Luis Castillo,Administración,35,Masculino,4,4869,Inglés,7.17,67
3163,Carlos Díaz,Educación,29,Masculino,10,241,Base de Datos,7.48,62
3164,Andrés López,Contabilidad,35,Femenino,5,404,Estadística,6.87,61
3165,Pedro Gómez,Derecho,32,Femenino,4,4872,Estadística,5.06,65
3167,Camila Castillo,Contabilidad,33,Masculino,3,4031,Investigación,5.39,78
3170,Camila López,Educación,32,Femenino,2,3959,Administración,5.6,71
3173,Luis Torres,Contabilidad,30,Masculino,9,4150,Administración,8.21,72
3175,Daniela Ruiz,Educación,32,Femenino,6,3804,Investigación,5.1,78
3175,Daniela Ruiz,Educación,32,Femenino,6,3817,Estadística,8.71,73
3178,Ana Castillo,Contabilidad,25,Femenino,2,3981,Inglés,8.03,83
3180,Camila Torres,Administración,20,Masculino,3,1143,Inglés,9.59,62
3180,Camila Torres,Administración,20,Masculino,3,1951,Inglés,6.34,98
3180,Camila Torres,Administración,20,Masculino,3,2378,Investigación,6.6,83
3181,Sofía Torres,Educación,29,Masculino,2,4808,Python,5.03,94
3182,José López,Derecho,26,Masculino,1,3812,Base de Datos,9.17,98
3183,Sofía López,Sistemas,31,Femenino,2,1947,Investigación,6.42,69
3183,Sofía López,Sistemas,31,Femenino,2,3655,Contabilidad,9.41,83
3183,Sofía López,Sistemas,31,Femenino,2,3661,Inglés,6.82,80
3186,María Torres,Sistemas,32,Femenino,8,3589,Inglés,9.72,95
3187,Carlos Pérez,Sistemas,20,Masculino,2,2236,Matemáticas,5.65,73
3188,Pedro Morales,Sistemas,22,Masculino,1,1819,Inglés,8.82,96
3188,Pedro Morales,Sistemas,22,Masculino,1,2667,Python,7.8,98
3188,Pedro Morales,Sistemas,22,Masculino,1,4972,Python,8.43,71
3190,Camila Vega,Derecho,25,Masculino,10,4336,Estadística,7.31,92
3191,María Pérez,Contabilidad,24,Femenino,7,2877,Python,7.9,62
3193,José Vega,Sistemas,22,Femenino,3,3428,Inglés,5.08,77
3194,Luis Gómez,Contabilidad,18,Femenino,9,1264,Contabilidad,6.15,78
3195,Carlos Díaz,Sistemas,28,Masculino,3,2084,Estadística,6.6,86
3195,Carlos Díaz,Sistemas,28,Masculino,3,3405,Python,5.04,80
3196,Sofía Castillo,Derecho,22,Masculino,10,3379,Inglés,6.25,98
3198,María Ruiz,Psicología,29,Masculino,10,1994,Investigación,9.17,83
3199,Daniela Pérez,Sistemas,25,Femenino,2,61,Contabilidad,9.63,89
3199,Daniela Pérez,Sistemas,25,Femenino,2,2702,Base de Datos,7.02,80
3200,Carlos Castillo,Administración,31,Femenino,9,2882,Programación,5.31,69
3200,Carlos Castillo,Administración,31,Femenino,9,4362,Investigación,9.42,65
3201,Camila Vega,Contabilidad,30,Femenino,3,2866,Python,9.63,79
3202,María Pérez,Contabilidad,20,Masculino,1,2263,Base de Datos,5.39,60
3202,María Pérez,Contabilidad,20,Masculino,1,3926,Inglés,8.03,74
3204,Sofía Torres,Derecho,25,Femenino,5,1107,Programación,6.47,100
3204,Sofía Torres,Derecho,25,Femenino,5,2234,Base de Datos,9.95,68
3204,Sofía Torres,Derecho,25,Femenino,5,3487,Auditoría,5.97,82
3205,Ana Torres,Psicología,19,Femenino,2,2874,Investigación,8.49,66
3205,Ana Torres,Psicología,19,Femenino,2,3086,Matemáticas,9.16,79
3206,Pedro Morales,Psicología,18,Femenino,4,1611,Auditoría,5.02,91
3206,Pedro Morales,Psicología,18,Femenino,4,3637,Investigación,5.77,78
3207,Carlos Torres,Contabilidad,34,Masculino,6,4505,Matemáticas,9.33,72
3208,Camila Castillo,Administración,18,Masculino,5,871,Auditoría,5.16,98
3210,Camila Morales,Derecho,32,Femenino,7,1982,Python,6.67,66
3211,José Ruiz,Sistemas,29,Femenino,10,1510,Base de Datos,8.52,97
3212,Camila Díaz,Contabilidad,31,Masculino,4,2705,Contabilidad,9.19,70
3213,José Ramírez,Sistemas,22,Femenino,8,3283,Matemáticas,9.3,91
3214,Pedro Pérez,Sistemas,19,Masculino,2,2607,Base de Datos,9.11,95
3216,Andrés López,Sistemas,32,Femenino,5,707,Auditoría,5.57,82
3217,Luis Ramírez,Administración,31,Masculino,9,2853,Base de Datos,7.01,60
3217,Luis Ramírez,Administración,31,Masculino,9,3814,Estadística,8.25,88
3218,Ana Vega,Sistemas,29,Femenino,2,2111,Programación,5.41,64
3219,Carlos Ruiz,Sistemas,21,Femenino,1,2733,Estadística,7.92,97
3220,Daniela Gómez,Administración,34,Masculino,7,576,Programación,5.64,74
3220,Daniela Gómez,Administración,34,Masculino,7,819,Administración,6.59,77
3220,Daniela Gómez,Administración,34,Masculino,7,4886,Administración,6.5,65
3222,Camila Gómez,Sistemas,27,Femenino,9,489,Programación,7.29,75
3224,Luis López,Sistemas,18,Femenino,3,3370,Investigación,5.03,85
3225,Camila Vega,Psicología,29,Femenino,7,2471,Matemáticas,9.62,92
3225,Camila Vega,Psicología,29,Femenino,7,3093,Administración,8.81,66
3225,Camila Vega,Psicología,29,Femenino,7,3694,Base de Datos,5.55,72
3226,Pedro Ruiz,Contabilidad,33,Masculino,4,1229,Base de Datos,7.29,67
3226,Pedro Ruiz,Contabilidad,33,Masculino,4,2414,Programación,9.09,93
3227,Luis Vega,Sistemas,28,Masculino,4,4008,Base de Datos,5.84,90
3229,Pedro Morales,Administración,20,Femenino,10,1111,Programación,7.74,65
3230,Luis Vega,Administración,22,Femenino,1,1937,Administración,7.95,66
3230,Luis Vega,Administración,22,Femenino,1,2551,Auditoría,5.94,69
3233,Ana Ramírez,Psicología,33,Femenino,2,2485,Investigación,8.72,62
3233,Ana Ramírez,Psicología,33,Femenino,2,3925,Python,5.96,83
3234,José Pérez,Sistemas,26,Masculino,9,4193,Base de Datos,9.83,77
3234,José Pérez,Sistemas,26,Masculino,9,4327,Matemáticas,9.03,66
3235,Andrés Gómez,Educación,26,Masculino,6,905,Python,7.51,93
3235,Andrés Gómez,Educación,26,Masculino,6,4780,Matemáticas,7.11,75
3236,María Gómez,Contabilidad,23,Masculino,5,3627,Matemáticas,9.75,95
3237,Sofía Ruiz,Psicología,19,Femenino,10,2276,Investigación,5.6,73
3239,Luis López,Derecho,32,Masculino,7,1371,Auditoría,5.98,99
3240,Pedro Ruiz,Psicología,27,Masculino,7,1256,Contabilidad,9.44,83
3240,Pedro Ruiz,Psicología,27,Masculino,7,2546,Base de Datos,7.23,87
3240,Pedro Ruiz,Psicología,27,Masculino,7,3621,Python,8.48,88
3241,Pedro Gómez,Administración,24,Femenino,5,4446,Contabilidad,7.55,66
3245,Luis Castillo,Administración,31,Masculino,1,2121,Estadística,9.35,96
3245,Luis Castillo,Administración,31,Masculino,1,4810,Inglés,8.55,95
3246,María Ramírez,Sistemas,34,Femenino,9,3364,Base de Datos,9.26,99
3247,Carlos Gómez,Sistemas,31,Masculino,3,828,Programación,5.24,79
3247,Carlos Gómez,Sistemas,31,Masculino,3,3393,Inglés,8.99,93
3247,Carlos Gómez,Sistemas,31,Masculino,3,3559,Matemáticas,8.31,79
3247,Carlos Gómez,Sistemas,31,Masculino,3,3859,Estadística,9.12,67
3250,Luis Gómez,Derecho,18,Femenino,9,158,Matemáticas,5.38,100
3250,Luis Gómez,Derecho,18,Femenino,9,605,Matemáticas,7.76,78
3250,Luis Gómez,Derecho,18,Femenino,9,647,Administración,5.15,77
3250,Luis Gómez,Derecho,18,Femenino,9,2257,Python,5.05,67
3250,Luis Gómez,Derecho,18,Femenino,9,2404,Inglés,6.51,98
3252,Andrés Torres,Administración,21,Femenino,6,1865,Base de Datos,6.18,96
3252,Andrés Torres,Administración,21,Femenino,6,2651,Investigación,6.0,81
3253,Andrés Vega,Educación,25,Femenino,9,1262,Programación,8.82,65
3254,Camila Ramírez,Sistemas,35,Masculino,1,3810,Matemáticas,5.76,60
3256,Camila Ramírez,Educación,20,Masculino,4,276,Programación,6.83,85
3256,Camila Ramírez,Educación,20,Masculino,4,911,Programación,6.63,77
3256,Camila Ramírez,Educación,20,Masculino,4,1183,Matemáticas,7.07,95
3256,Camila Ramírez,Educación,20,Masculino,4,3095,Matemáticas,7.24,90
3257,Pedro Ruiz,Sistemas,27,Femenino,2,896,Inglés,7.45,76
3257,Pedro Ruiz,Sistemas,27,Femenino,2,1911,Matemáticas,8.57,87
3257,Pedro Ruiz,Sistemas,27,Femenino,2,2214,Matemáticas,6.13,73
3259,Sofía Morales,Psicología,34,Masculino,8,744,Matemáticas,9.84,73
3259,Sofía Morales,Psicología,34,Masculino,8,4616,Python,8.17,69
3260,Pedro Ruiz,Educación,33,Masculino,5,4472,Inglés,8.77,62
3261,Ana Ruiz,Contabilidad,25,Masculino,5,778,Programación,6.43,92
3263,Ana Ramírez,Psicología,25,Masculino,8,428,Programación,7.37,62
3266,Ana Ruiz,Derecho,27,Femenino,7,3259,Base de Datos,8.39,77
3266,Ana Ruiz,Derecho,27,Femenino,7,4660,Contabilidad,8.82,65
3268,José Ramírez,Psicología,27,Masculino,2,3662,Base de Datos,8.62,73
3272,Sofía López,Contabilidad,35,Femenino,9,3198,Inglés,9.17,76
3276,José Gómez,Administración,21,Masculino,6,3216,Administración,9.49,87
3278,María Ramírez,Educación,31,Masculino,6,2432,Inglés,5.42,76
3280,Andrés Gómez,Derecho,28,Masculino,3,2759,Estadística,7.78,80
3283,María Castillo,Contabilidad,18,Femenino,7,1194,Auditoría,8.28,78
3283,María Castillo,Contabilidad,18,Femenino,7,4764,Inglés,9.17,69
3284,Luis Ramírez,Educación,33,Masculino,9,548,Estadística,5.92,68
3285,Carlos Castillo,Psicología,35,Masculino,9,803,Estadística,9.38,78
3285,Carlos Castillo,Psicología,35,Masculino,9,2641,Investigación,9.29,68
3286,Andrés Pérez,Derecho,32,Masculino,2,60,Python,5.82,60
3286,Andrés Pérez,Derecho,32,Masculino,2,3280,Programación,7.04,73
3287,José Gómez,Derecho,26,Femenino,9,21,Contabilidad,5.33,96
3289,José Vega,Derecho,35,Masculino,10,3572,Matemáticas,6.13,100
3291,Pedro Ruiz,Contabilidad,20,Femenino,6,920,Python,6.98,81
3291,Pedro Ruiz,Contabilidad,20,Femenino,6,1728,Auditoría,9.2,88
3291,Pedro Ruiz,Contabilidad,20,Femenino,6,2021,Base de Datos,7.17,85
3295,Luis Gómez,Derecho,20,Femenino,1,2278,Administración,5.06,73
3295,Luis Gómez,Derecho,20,Femenino,1,4537,Base de Datos,9.45,81
3297,Pedro Díaz,Administración,31,Masculino,2,111,Contabilidad,7.77,72
3298,Andrés Ruiz,Contabilidad,28,Femenino,10,208,Contabilidad,7.5,91
3300,Sofía Ruiz,Contabilidad,22,Femenino,9,4912,Base de Datos,7.18,71
3301,Sofía Castillo,Administración,19,Femenino,7,4381,Auditoría,8.53,99
3302,Pedro Castillo,Educación,35,Femenino,7,4681,Investigación,7.13,79
3304,Carlos Pérez,Contabilidad,28,Femenino,6,494,Administración,5.23,63
3304,Carlos Pérez,Contabilidad,28,Femenino,6,3742,Inglés,9.34,89
3305,Daniela Ramírez,Contabilidad,35,Masculino,10,929,Base de Datos,8.9,93
3307,Sofía Pérez,Derecho,22,Masculino,6,3437,Administración,9.54,76
3308,José Morales,Derecho,22,Masculino,7,2889,Estadística,5.22,70
3309,Camila Castillo,Sistemas,21,Femenino,6,3450,Contabilidad,9.43,66
3310,Sofía Ruiz,Contabilidad,25,Masculino,1,1206,Auditoría,5.02,71
3310,Sofía Ruiz,Contabilidad,25,Masculino,1,2026,Inglés,8.22,94
3310,Sofía Ruiz,Contabilidad,25,Masculino,1,2403,Matemáticas,5.17,75
3312,José Torres,Derecho,31,Femenino,8,4391,Auditoría,7.8,63
3313,José Morales,Administración,28,Masculino,7,177,Matemáticas,6.53,97
3314,Ana Gómez,Sistemas,23,Femenino,2,1100,Investigación,6.58,84
3314,Ana Gómez,Sistemas,23,Femenino,2,4186,Auditoría,7.06,97
3315,Luis Díaz,Psicología,26,Femenino,1,2798,Investigación,6.96,74
3315,Luis Díaz,Psicología,26,Femenino,1,2867,Inglés,9.91,75
3315,Luis Díaz,Psicología,26,Femenino,1,3533,Contabilidad,5.73,81
3317,Andrés Morales,Derecho,33,Masculino,4,4507,Base de Datos,6.3,80
3319,José Ramírez,Administración,31,Femenino,3,2661,Estadística,6.49,88
3321,María Vega,Contabilidad,25,Femenino,6,1684,Base de Datos,8.95,83
3322,María Morales,Contabilidad,30,Masculino,8,547,Investigación,7.58,65
3322,María Morales,Contabilidad,30,Masculino,8,554,Programación,9.62,79
3322,María Morales,Contabilidad,30,Masculino,8,1626,Estadística,6.06,93
3324,Andrés Torres,Contabilidad,22,Masculino,9,3816,Matemáticas,5.92,62
3325,María Vega,Contabilidad,26,Femenino,5,1856,Matemáticas,5.57,72
3325,María Vega,Contabilidad,26,Femenino,5,3326,Inglés,8.09,70
3330,Daniela Morales,Administración,25,Femenino,3,3972,Matemáticas,6.21,99
3331,Daniela Torres,Sistemas,24,Femenino,3,3928,Base de Datos,6.21,93
3332,Luis Ramírez,Contabilidad,18,Masculino,2,4742,Contabilidad,7.71,68
3334,María Pérez,Derecho,25,Femenino,9,534,Inglés,7.39,72
3335,Andrés Torres,Contabilidad,25,Femenino,4,51,Matemáticas,5.47,87
3335,Andrés Torres,Contabilidad,25,Femenino,4,1864,Administración,8.36,65
3336,José Pérez,Sistemas,21,Masculino,7,1207,Programación,5.53,64
3336,José Pérez,Sistemas,21,Masculino,7,4337,Programación,8.6,93
3337,Daniela Ramírez,Psicología,27,Masculino,7,4356,Python,9.15,100
3339,José Castillo,Derecho,19,Masculino,9,1790,Estadística,8.81,80
3339,José Castillo,Derecho,19,Masculino,9,4400,Estadística,9.91,96
3339,José Castillo,Derecho,19,Masculino,9,4996,Inglés,7.85,96
3340,Camila Gómez,Derecho,24,Femenino,9,3004,Auditoría,8.33,98
3340,Camila Gómez,Derecho,24,Femenino,9,3440,Python,7.7,98
3340,Camila Gómez,Derecho,24,Femenino,9,4018,Base de Datos,7.52,91
3340,Camila Gómez,Derecho,24,Femenino,9,4309,Contabilidad,5.79,75
3341,Luis Pérez,Educación,28,Masculino,10,4392,Auditoría,8.5,95
3344,Ana Castillo,Contabilidad,33,Masculino,8,288,Contabilidad,5.16,83
3345,Luis Castillo,Derecho,22,Femenino,7,592,Base de Datos,6.5,71
3346,María Pérez,Sistemas,35,Femenino,5,4459,Python,6.69,96
3347,Carlos Castillo,Administración,24,Masculino,10,3977,Inglés,7.21,84
3348,Daniela Torres,Psicología,25,Masculino,10,1177,Contabilidad,5.95,60
3350,Pedro Torres,Psicología,24,Masculino,9,1180,Administración,5.53,87
3351,Andrés Pérez,Educación,35,Masculino,3,2202,Administración,9.02,80
3352,Carlos Gómez,Sistemas,21,Masculino,3,678,Inglés,5.7,79
3352,Carlos Gómez,Sistemas,21,Masculino,3,4234,Estadística,9.96,97
3353,María Torres,Sistemas,18,Masculino,9,3169,Base de Datos,8.18,60
3353,María Torres,Sistemas,18,Masculino,9,3618,Python,7.08,86
3355,Ana Vega,Educación,35,Femenino,7,940,Programación,5.1,60
3356,Luis Pérez,Psicología,20,Femenino,4,2066,Investigación,6.16,85
3357,Camila Morales,Sistemas,27,Masculino,4,3741,Inglés,9.4,80
3358,Andrés Castillo,Contabilidad,25,Masculino,10,1323,Administración,5.55,93
3360,Carlos López,Contabilidad,27,Femenino,10,4618,Inglés,8.76,68
3366,José Gómez,Educación,20,Masculino,5,4781,Base de Datos,5.5,97
3367,Ana Ramírez,Psicología,28,Masculino,7,917,Contabilidad,6.92,91
3368,Sofía Ruiz,Contabilidad,33,Masculino,9,2281,Contabilidad,8.84,91
3369,Sofía Pérez,Contabilidad,35,Masculino,7,1410,Contabilidad,7.22,100
3369,Sofía Pérez,Contabilidad,35,Masculino,7,4422,Base de Datos,5.25,83
3370,Pedro Vega,Administración,27,Masculino,7,2687,Estadística,7.48,99
3372,Sofía Ramírez,Sistemas,34,Masculino,9,3943,Contabilidad,6.32,87
3373,Pedro Vega,Psicología,34,Masculino,8,95,Matemáticas,6.33,66
3373,Pedro Vega,Psicología,34,Masculino,8,217,Inglés,6.44,85
3376,Luis Ruiz,Derecho,30,Masculino,10,2044,Estadística,5.46,87
3377,María Torres,Sistemas,20,Masculino,7,3668,Python,6.0,81
3378,Camila Ramírez,Educación,34,Masculino,7,94,Python,5.9,81
3378,Camila Ramírez,Educación,34,Masculino,7,4647,Matemáticas,5.65,78
3380,Camila Torres,Sistemas,32,Femenino,6,4659,Programación,6.15,88
3383,Pedro Ruiz,Administración,20,Masculino,9,2693,Investigación,5.04,83
3387,José Díaz,Contabilidad,22,Masculino,9,1523,Matemáticas,8.1,95
3387,José Díaz,Contabilidad,22,Masculino,9,2018,Investigación,9.49,93
3387,José Díaz,Contabilidad,22,Masculino,9,3077,Matemáticas,7.76,75
3390,Camila Ramírez,Sistemas,18,Masculino,2,315,Administración,9.14,85
3390,Camila Ramírez,Sistemas,18,Masculino,2,2718,Estadística,7.43,100
3390,Camila Ramírez,Sistemas,18,Masculino,2,4766,Programación,9.24,66
3392,Ana Ramírez,Administración,24,Masculino,5,879,Inglés,9.41,82
3392,Ana Ramírez,Administración,24,Masculino,5,1472,Python,6.67,95
3392,Ana Ramírez,Administración,24,Masculino,5,2680,Investigación,6.76,94
3392,Ana Ramírez,Administración,24,Masculino,5,3179,Matemáticas,9.18,77
3394,Ana Pérez,Sistemas,33,Masculino,3,1739,Base de Datos,9.18,98
3396,Luis Morales,Psicología,29,Masculino,8,914,Base de Datos,5.74,97
3397,Luis Pérez,Contabilidad,35,Masculino,2,2696,Python,5.08,69
3397,Luis Pérez,Contabilidad,35,Masculino,2,4694,Investigación,8.01,78
3399,Luis Gómez,Contabilidad,23,Femenino,2,287,Estadística,9.17,99
3400,Ana Díaz,Administración,32,Masculino,10,2078,Python,9.3,80
3400,Ana Díaz,Administración,32,Masculino,10,4340,Estadística,7.75,98
3401,Carlos López,Sistemas,19,Femenino,2,2246,Matemáticas,5.9,99
3401,Carlos López,Sistemas,19,Femenino,2,2758,Contabilidad,6.37,82
3403,José Gómez,Psicología,27,Femenino,5,2564,Base de Datos,5.01,74
3404,María Torres,Psicología,34,Femenino,7,230,Inglés,9.9,75
3404,María Torres,Psicología,34,Femenino,7,779,Investigación,8.51,65
3405,Sofía Vega,Psicología,24,Femenino,6,719,Inglés,7.44,65
3405,Sofía Vega,Psicología,24,Femenino,6,1738,Inglés,6.44,87
3408,María Castillo,Psicología,20,Masculino,2,316,Estadística,6.56,80
3408,María Castillo,Psicología,20,Masculino,2,1082,Programación,7.69,65
3410,Andrés Ruiz,Derecho,25,Masculino,2,800,Administración,6.36,64
3410,Andrés Ruiz,Derecho,25,Masculino,2,2922,Auditoría,8.7,65
3411,Daniela Castillo,Administración,29,Femenino,5,3166,Python,5.32,92
3411,Daniela Castillo,Administración,29,Femenino,5,3798,Investigación,8.47,95
3412,Andrés López,Contabilidad,22,Femenino,9,4760,Investigación,9.23,90
3413,Ana Morales,Contabilidad,35,Femenino,1,508,Auditoría,6.54,100
3413,Ana Morales,Contabilidad,35,Femenino,1,1068,Administración,9.83,63
3415,José Vega,Psicología,24,Femenino,3,4123,Python,7.51,100
3416,Camila López,Derecho,27,Femenino,3,2049,Base de Datos,5.72,68
3417,Andrés Pérez,Contabilidad,28,Masculino,8,3304,Contabilidad,9.42,94
3418,Daniela Castillo,Educación,19,Femenino,6,1547,Base de Datos,6.44,68
3418,Daniela Castillo,Educación,19,Femenino,6,1750,Base de Datos,7.46,75
3419,Daniela Ruiz,Contabilidad,29,Masculino,6,1768,Inglés,9.58,67
3421,Ana Vega,Contabilidad,28,Masculino,1,4048,Base de Datos,7.13,96
3422,Daniela Castillo,Educación,18,Masculino,4,350,Contabilidad,5.58,61
3423,Luis Gómez,Sistemas,32,Femenino,2,1676,Python,5.2,90
3423,Luis Gómez,Sistemas,32,Femenino,2,3660,Inglés,8.67,88
3425,Pedro Pérez,Educación,23,Masculino,1,4088,Matemáticas,8.97,79
